,x,y,files,labels,dblabels,scores,Outliers,Scores - Linear,Scores - Log,colors
kplr006025389-2011073133259_llc.fits,3.092265770362459,-15.35988956699941,./Plots/kplr006025389-2011073133259_llc.png,KIC 6025389,-1,0.02376861154325032,#333366,#d5e21a,#26828e,#1f77b4
kplr003441903-2011073133259_llc.fits,-0.3906717310607157,1.2659130324040846,./Plots/kplr003441903-2011073133259_llc.png,KIC 3441903,0,0.0015336706766889898,#009999,#fde725,#b2dd2d,#1f77b4
kplr005093980-2011073133259_llc.fits,-0.3279942070256945,1.7398715389145123,./Plots/kplr005093980-2011073133259_llc.png,KIC 5093980,0,0.0015785576068070377,#009999,#fde725,#addc30,#1f77b4
kplr005113351-2011073133259_llc.fits,0.01904493941415611,2.319581830657719,./Plots/kplr005113351-2011073133259_llc.png,KIC 5113351,0,0.0027064184489985076,#009999,#fbe723,#75d054,#1f77b4
kplr009462698-2011073133259_llc.fits,-0.6140829480803324,1.7569152376920116,./Plots/kplr009462698-2011073133259_llc.png,KIC 9462698,0,0.0026088169334769506,#009999,#fbe723,#7ad151,#1f77b4
kplr006370674-2011073133259_llc.fits,0.9886556963050495,-7.462050992267496,./Plots/kplr006370674-2011073133259_llc.png,KIC 6370674,0,0.009118874151309833,#009999,#f1e51d,#22a785,#1f77b4
kplr010684372-2011073133259_llc.fits,-0.5389279746325508,2.4396047101729192,./Plots/kplr010684372-2011073133259_llc.png,KIC 10684372,0,0.004088222150973055,#009999,#f8e621,#50c46a,#1f77b4
kplr006139266-2011073133259_llc.fits,-0.40506977352019735,1.755149629397123,./Plots/kplr006139266-2011073133259_llc.png,KIC 6139266,0,0.001020440752272737,#009999,#fde725,#dde318,#1f77b4
kplr008684335-2011073133259_llc.fits,-0.04505236288450977,4.0780435851887225,./Plots/kplr008684335-2011073133259_llc.png,KIC 8684335,-1,0.02780621515322899,#333366,#d0e11c,#287c8e,#1f77b4
kplr002987265-2011073133259_llc.fits,-0.272591732151691,-1.3827848812159753,./Plots/kplr002987265-2011073133259_llc.png,KIC 2987265,0,0.0048188013890530495,#009999,#f8e621,#42be71,#1f77b4
kplr010743033-2011073133259_llc.fits,-0.16782679160012368,1.01047556581119,./Plots/kplr010743033-2011073133259_llc.png,KIC 10743033,0,0.0018312684032755818,#009999,#fde725,#9dd93b,#1f77b4
kplr007553203-2011073133259_llc.fits,-0.3945255091207364,-0.26505097111585824,./Plots/kplr007553203-2011073133259_llc.png,KIC 7553203,0,0.00274224341826045,#009999,#fbe723,#75d054,#1f77b4
kplr009715121-2011073133259_llc.fits,0.8685722380427591,-5.683028549034231,./Plots/kplr009715121-2011073133259_llc.png,KIC 9715121,0,0.0074965470741646684,#009999,#f4e61e,#28ae80,#1f77b4
kplr007887400-2011073133259_llc.fits,-0.5765368025545493,2.0048357094732148,./Plots/kplr007887400-2011073133259_llc.png,KIC 7887400,0,0.0014118668691427009,#009999,#fde725,#bade28,#1f77b4
kplr009773145-2011073133259_llc.fits,-0.6713858407301251,3.05217372705241,./Plots/kplr009773145-2011073133259_llc.png,KIC 9773145,0,0.001713652914441027,#009999,#fde725,#a5db36,#1f77b4
kplr009725292-2011073133259_llc.fits,-0.12945907909411158,-1.1046092670650969,./Plots/kplr009725292-2011073133259_llc.png,KIC 9725292,0,0.002999345111458962,#009999,#fbe723,#6ccd5a,#1f77b4
kplr008036461-2011073133259_llc.fits,-0.37612811172460053,2.9564713168786705,./Plots/kplr008036461-2011073133259_llc.png,KIC 8036461,0,0.0030203291851025665,#009999,#fbe723,#6ccd5a,#1f77b4
kplr007511916-2011073133259_llc.fits,-0.6756806024863714,1.7928051148919109,./Plots/kplr007511916-2011073133259_llc.png,KIC 7511916,0,0.005705856483547751,#009999,#f6e620,#37b878,#1f77b4
kplr010592793-2011073133259_llc.fits,-0.46786134575602667,0.26419076194886526,./Plots/kplr010592793-2011073133259_llc.png,KIC 10592793,0,0.0030003837200926857,#009999,#fbe723,#6ccd5a,#1f77b4
kplr009640845-2011073133259_llc.fits,-0.1975227595275885,-0.06574606730031995,./Plots/kplr009640845-2011073133259_llc.png,KIC 9640845,0,0.0034345284163071177,#009999,#fbe723,#5ec962,#1f77b4
kplr010516979-2011073133259_llc.fits,-0.6091048389828415,1.844154143088508,./Plots/kplr010516979-2011073133259_llc.png,KIC 10516979,0,0.0017824650490903208,#009999,#fde725,#a0da39,#1f77b4
kplr005722327-2011073133259_llc.fits,-0.15050689608020226,1.4931325205356099,./Plots/kplr005722327-2011073133259_llc.png,KIC 5722327,0,0.009017172365075612,#009999,#f1e51d,#22a884,#1f77b4
kplr008166043-2011073133259_llc.fits,-0.5159929038883053,-0.016154665818818376,./Plots/kplr008166043-2011073133259_llc.png,KIC 8166043,0,0.0017696428808241208,#009999,#fde725,#a2da37,#1f77b4
kplr003441442-2011073133259_llc.fits,-0.44678195144768257,0.8080738288070639,./Plots/kplr003441442-2011073133259_llc.png,KIC 3441442,0,0.0009454878113250671,#009999,#fde725,#e7e419,#1f77b4
kplr012255681-2011073133259_llc.fits,-0.5416516730390182,1.5194781241622215,./Plots/kplr012255681-2011073133259_llc.png,KIC 12255681,0,0.0013122659875879504,#009999,#fde725,#c2df23,#1f77b4
kplr006947604-2011073133259_llc.fits,-0.3754798517869007,1.9349112837872646,./Plots/kplr006947604-2011073133259_llc.png,KIC 6947604,0,0.001375747098849364,#009999,#fde725,#bddf26,#1f77b4
kplr009969607-2011073133259_llc.fits,-0.28343488427858776,-1.558577094936415,./Plots/kplr009969607-2011073133259_llc.png,KIC 9969607,0,0.0030929664372777665,#009999,#fbe723,#69cd5b,#1f77b4
kplr005905183-2011073133259_llc.fits,-0.5144047872728427,0.3396821360163134,./Plots/kplr005905183-2011073133259_llc.png,KIC 5905183,0,0.0015630572762813416,#009999,#fde725,#b0dd2f,#1f77b4
kplr009489677-2011073133259_llc.fits,-0.33668940359565647,1.915014045271597,./Plots/kplr009489677-2011073133259_llc.png,KIC 9489677,0,0.0014670384940536929,#009999,#fde725,#b8de29,#1f77b4
kplr003234225-2011073133259_llc.fits,-0.40794145242489027,3.7106341877659066,./Plots/kplr003234225-2011073133259_llc.png,KIC 3234225,0,0.002494564441597676,#009999,#fbe723,#7fd34e,#1f77b4
kplr011619049-2011073133259_llc.fits,-0.3728861157442652,1.6181881894267547,./Plots/kplr011619049-2011073133259_llc.png,KIC 11619049,0,0.002257569141477257,#009999,#fbe723,#89d548,#1f77b4
kplr002310013-2011073133259_llc.fits,0.4960693700563268,-4.089256315300166,./Plots/kplr002310013-2011073133259_llc.png,KIC 2310013,0,0.007806059111037061,#009999,#f4e61e,#27ad81,#1f77b4
kplr005195137-2011073133259_llc.fits,9.894916180931183,-9.872987459229018,./Plots/kplr005195137-2011073133259_llc.png,KIC 5195137,-1,0.030955279831253395,#333366,#c8e020,#2a788e,#1f77b4
kplr008508126-2011073133259_llc.fits,-0.49677430299951464,1.5076831570952596,./Plots/kplr008508126-2011073133259_llc.png,KIC 8508126,0,0.0016381613631762301,#009999,#fde725,#aadc32,#1f77b4
kplr010017350-2011073133259_llc.fits,-0.4385330704016499,1.8998799844185883,./Plots/kplr010017350-2011073133259_llc.png,KIC 10017350,0,0.0028688938618012237,#009999,#fbe723,#70cf57,#1f77b4
kplr005091701-2011073133259_llc.fits,-0.6157033638147648,4.160561287250649,./Plots/kplr005091701-2011073133259_llc.png,KIC 5091701,0,0.001976246387726428,#009999,#fde725,#95d840,#1f77b4
kplr008613081-2011073133259_llc.fits,-0.4551721647687435,-0.3988787936552519,./Plots/kplr008613081-2011073133259_llc.png,KIC 8613081,0,0.0022208870553856253,#009999,#fbe723,#89d548,#1f77b4
kplr008456409-2011073133259_llc.fits,-0.5768253931292585,1.160411776734667,./Plots/kplr008456409-2011073133259_llc.png,KIC 8456409,0,0.001484846906653525,#009999,#fde725,#b5de2b,#1f77b4
kplr010087214-2011073133259_llc.fits,-0.434239691658401,1.2226612047586876,./Plots/kplr010087214-2011073133259_llc.png,KIC 10087214,0,0.0009405091892895606,#009999,#fde725,#e7e419,#1f77b4
kplr008689620-2011073133259_llc.fits,1.234386562432805,-6.078848196930564,./Plots/kplr008689620-2011073133259_llc.png,KIC 8689620,0,0.010892778420126028,#009999,#ece51b,#1fa188,#1f77b4
kplr003938103-2011073133259_llc.fits,-0.41694092007984446,0.5318632661154438,./Plots/kplr003938103-2011073133259_llc.png,KIC 3938103,0,0.0022525222818931636,#009999,#fbe723,#89d548,#1f77b4
kplr005790959-2011073133259_llc.fits,-0.47619838507088585,1.0911403789763354,./Plots/kplr005790959-2011073133259_llc.png,KIC 5790959,0,0.0008024573102588882,#009999,#fde725,#f6e620,#1f77b4
kplr006271584-2011073133259_llc.fits,-0.4815466829236089,1.3260811885242458,./Plots/kplr006271584-2011073133259_llc.png,KIC 6271584,0,0.001474984555795891,#009999,#fde725,#b5de2b,#1f77b4
kplr010292758-2011073133259_llc.fits,-0.39642163922847223,0.9941196215261524,./Plots/kplr010292758-2011073133259_llc.png,KIC 10292758,0,0.0012918775946558065,#009999,#fde725,#c5e021,#1f77b4
kplr003557526-2011073133259_llc.fits,-0.5373869614664943,1.9309857309603797,./Plots/kplr003557526-2011073133259_llc.png,KIC 3557526,0,0.0015064050777218322,#009999,#fde725,#b2dd2d,#1f77b4
kplr007743326-2011073133259_llc.fits,-0.4619332712133149,0.6833014677244876,./Plots/kplr007743326-2011073133259_llc.png,KIC 7743326,0,0.0020054147073514566,#009999,#fde725,#95d840,#1f77b4
kplr011919145-2011073133259_llc.fits,-0.5064265530238363,0.5671058135856959,./Plots/kplr011919145-2011073133259_llc.png,KIC 11919145,0,0.0015569614714601777,#009999,#fde725,#b0dd2f,#1f77b4
kplr009716650-2011073133259_llc.fits,0.015034816594501604,-0.6166795088960799,./Plots/kplr009716650-2011073133259_llc.png,KIC 9716650,0,0.002641655900058752,#009999,#fbe723,#77d153,#1f77b4
kplr100003235-2011073133259_llc.fits,0.5566107965220273,0.9390689707851935,./Plots/kplr100003235-2011073133259_llc.png,KIC 100003235,0,0.0034015732708870235,#009999,#fbe723,#60ca60,#1f77b4
kplr007938798-2011073133259_llc.fits,-0.42408564725260484,0.44170748129913445,./Plots/kplr007938798-2011073133259_llc.png,KIC 7938798,0,0.0011766838041950896,#009999,#fde725,#d0e11c,#1f77b4
kplr008166299-2011073133259_llc.fits,-0.7635628621565583,1.6913095359135186,./Plots/kplr008166299-2011073133259_llc.png,KIC 8166299,0,0.001908373462738934,#009999,#fde725,#9bd93c,#1f77b4
kplr005473535-2011073133259_llc.fits,-0.3220975041054245,-0.2789834904404806,./Plots/kplr005473535-2011073133259_llc.png,KIC 5473535,0,0.0017913182005475127,#009999,#fde725,#a0da39,#1f77b4
kplr009274657-2011073133259_llc.fits,-0.7395991629856988,0.9750727884357687,./Plots/kplr009274657-2011073133259_llc.png,KIC 9274657,0,0.002557924509244399,#009999,#fbe723,#7cd250,#1f77b4
kplr003128793-2011073133259_llc.fits,6.833514859592514,-12.295365659079307,./Plots/kplr003128793-2011073133259_llc.png,KIC 3128793,-1,0.02777309294224149,#333366,#d0e11c,#287c8e,#1f77b4
kplr004456428-2011073133259_llc.fits,-0.2907205306497858,1.8520788174968892,./Plots/kplr004456428-2011073133259_llc.png,KIC 4456428,0,0.0015052585158628544,#009999,#fde725,#b2dd2d,#1f77b4
kplr003962751-2011073133259_llc.fits,-0.4767451768977943,1.569576400161092,./Plots/kplr003962751-2011073133259_llc.png,KIC 3962751,0,0.0011066577253730837,#009999,#fde725,#d5e21a,#1f77b4
kplr009473711-2011073133259_llc.fits,-0.5419593997126426,0.18693667639140293,./Plots/kplr009473711-2011073133259_llc.png,KIC 9473711,0,0.001579895323098075,#009999,#fde725,#addc30,#1f77b4
kplr007105731-2011073133259_llc.fits,-0.35376463904633676,2.5138918309608935,./Plots/kplr007105731-2011073133259_llc.png,KIC 7105731,0,0.0021854222602662988,#009999,#fbe723,#8bd646,#1f77b4
kplr012599991-2011073133259_llc.fits,-0.034462205159749626,-0.6066117618501283,./Plots/kplr012599991-2011073133259_llc.png,KIC 12599991,0,0.0029538819551676457,#009999,#fbe723,#6ece58,#1f77b4
kplr010197916-2011073133259_llc.fits,-0.0705316297838286,-2.837110777989975,./Plots/kplr010197916-2011073133259_llc.png,KIC 10197916,0,0.002542258443417455,#009999,#fbe723,#7cd250,#1f77b4
kplr003964109-2011073133259_llc.fits,-0.5256757903945045,1.3091319499291667,./Plots/kplr003964109-2011073133259_llc.png,KIC 3964109,0,0.0013380588095161918,#009999,#fde725,#c0df25,#1f77b4
kplr008816353-2011073133259_llc.fits,0.21871814101388815,-2.204097166906348,./Plots/kplr008816353-2011073133259_llc.png,KIC 8816353,0,0.00692854419501823,#009999,#f4e61e,#2cb17e,#1f77b4
kplr012215808-2011073133259_llc.fits,-0.3947570358535737,0.7553489348174567,./Plots/kplr012215808-2011073133259_llc.png,KIC 12215808,0,0.0025299415323899715,#009999,#fbe723,#7cd250,#1f77b4
kplr007903777-2011073133259_llc.fits,0.22579314532149622,-2.2176611231758945,./Plots/kplr007903777-2011073133259_llc.png,KIC 7903777,0,0.007814255012181708,#009999,#f4e61e,#26ad81,#1f77b4
kplr010192965-2011073133259_llc.fits,-0.5449768434240028,2.110427060578849,./Plots/kplr010192965-2011073133259_llc.png,KIC 10192965,0,0.003139992792667064,#009999,#fbe723,#67cc5c,#1f77b4
kplr010415545-2011073133259_llc.fits,0.20006452989938245,-2.234088186027955,./Plots/kplr010415545-2011073133259_llc.png,KIC 10415545,0,0.004756078736001088,#009999,#f8e621,#44bf70,#1f77b4
kplr007377586-2011073133259_llc.fits,-0.560495585546504,1.3842810817554874,./Plots/kplr007377586-2011073133259_llc.png,KIC 7377586,0,0.0011436098326817552,#009999,#fde725,#d2e21b,#1f77b4
kplr004639537-2011073133259_llc.fits,-0.5039604644392772,1.6374752606316039,./Plots/kplr004639537-2011073133259_llc.png,KIC 4639537,0,0.0018249283293854286,#009999,#fde725,#a0da39,#1f77b4
kplr007204671-2011073133259_llc.fits,-0.3999221914982603,1.0338904764074308,./Plots/kplr007204671-2011073133259_llc.png,KIC 7204671,0,0.0012642880433457327,#009999,#fde725,#c8e020,#1f77b4
kplr005301952-2011073133259_llc.fits,-0.6886740149006058,2.761380103090814,./Plots/kplr005301952-2011073133259_llc.png,KIC 5301952,0,0.0030102230378864724,#009999,#fbe723,#6ccd5a,#1f77b4
kplr011144047-2011073133259_llc.fits,0.6159706689122977,-5.639888614372523,./Plots/kplr011144047-2011073133259_llc.png,KIC 11144047,0,0.009975495081768083,#009999,#efe51c,#20a386,#1f77b4
kplr011357192-2011073133259_llc.fits,-0.15774503366999335,-3.2669066384818652,./Plots/kplr011357192-2011073133259_llc.png,KIC 11357192,0,0.004232695639203367,#009999,#f8e621,#4ec36b,#1f77b4
kplr008221528-2011073133259_llc.fits,0.196562559963284,1.253489650582477,./Plots/kplr008221528-2011073133259_llc.png,KIC 8221528,0,0.002115817451547405,#009999,#fde725,#8ed645,#1f77b4
kplr009727644-2011073133259_llc.fits,-0.5076763313982736,2.471386617670433,./Plots/kplr009727644-2011073133259_llc.png,KIC 9727644,0,0.0022365717796992467,#009999,#fbe723,#89d548,#1f77b4
kplr007667971-2011073133259_llc.fits,0.963606862900445,-7.815792351515873,./Plots/kplr007667971-2011073133259_llc.png,KIC 7667971,0,0.010239114090789293,#009999,#efe51c,#1fa287,#1f77b4
kplr011038808-2011073133259_llc.fits,-0.07869289404691865,-4.138079816075825,./Plots/kplr011038808-2011073133259_llc.png,KIC 11038808,0,0.003976902230009481,#009999,#f8e621,#52c569,#1f77b4
kplr011968002-2011073133259_llc.fits,-0.5939108435966615,2.336229629476341,./Plots/kplr011968002-2011073133259_llc.png,KIC 11968002,0,0.0035417773577888175,#009999,#fbe723,#5cc863,#1f77b4
kplr005785858-2011073133259_llc.fits,0.09860130550998039,-1.7849724151680975,./Plots/kplr005785858-2011073133259_llc.png,KIC 5785858,0,0.003361589651342573,#009999,#fbe723,#60ca60,#1f77b4
kplr007035766-2011073133259_llc.fits,-0.3456459796155619,0.3169035421812748,./Plots/kplr007035766-2011073133259_llc.png,KIC 7035766,0,0.0019119374353146665,#009999,#fde725,#9bd93c,#1f77b4
kplr008676876-2011073133259_llc.fits,3.9301360095651523,-14.97720213602202,./Plots/kplr008676876-2011073133259_llc.png,KIC 8676876,-1,0.0406414055402427,#333366,#b8de29,#2e6d8e,#1f77b4
kplr006342308-2011073133259_llc.fits,-0.19144220701139142,0.9202218331904037,./Plots/kplr006342308-2011073133259_llc.png,KIC 6342308,0,0.0016088774688912324,#009999,#fde725,#addc30,#1f77b4
kplr009973073-2011073133259_llc.fits,-0.31998381456590075,1.0792854126734164,./Plots/kplr009973073-2011073133259_llc.png,KIC 9973073,0,0.0013548690293212178,#009999,#fde725,#c0df25,#1f77b4
kplr009491721-2011073133259_llc.fits,-0.2484695830408659,-1.4501858050236485,./Plots/kplr009491721-2011073133259_llc.png,KIC 9491721,0,0.0030684813146133923,#009999,#fbe723,#69cd5b,#1f77b4
kplr005307554-2011073133259_llc.fits,-0.43610738220744805,1.195684494320136,./Plots/kplr005307554-2011073133259_llc.png,KIC 5307554,0,0.002195125232298715,#009999,#fbe723,#8bd646,#1f77b4
kplr009004988-2011073133259_llc.fits,-0.5029674504029245,1.275731536713292,./Plots/kplr009004988-2011073133259_llc.png,KIC 9004988,0,0.0018650542953222355,#009999,#fde725,#9dd93b,#1f77b4
kplr006209937-2011073133259_llc.fits,0.0011293729514554687,-2.9309650889176746,./Plots/kplr006209937-2011073133259_llc.png,KIC 6209937,0,0.0048500246892479275,#009999,#f8e621,#42be71,#1f77b4
kplr006504143-2011073133259_llc.fits,-0.5299983488325347,3.0103314378966957,./Plots/kplr006504143-2011073133259_llc.png,KIC 6504143,0,0.002149147881429614,#009999,#fde725,#8ed645,#1f77b4
kplr003969584-2011073133259_llc.fits,-0.4323566288588257,1.2105616200344882,./Plots/kplr003969584-2011073133259_llc.png,KIC 3969584,0,0.001853878827268263,#009999,#fde725,#9dd93b,#1f77b4
kplr009852201-2011073133259_llc.fits,0.07261664049008898,-3.0253022904351434,./Plots/kplr009852201-2011073133259_llc.png,KIC 9852201,0,0.005223274136786496,#009999,#f6e620,#3dbc74,#1f77b4
kplr008681779-2011073133259_llc.fits,-0.3493568499553199,1.0575496134552982,./Plots/kplr008681779-2011073133259_llc.png,KIC 8681779,0,0.0016504255140633677,#009999,#fde725,#aadc32,#1f77b4
kplr009300038-2011073133259_llc.fits,-0.39706569182203894,0.6805447897508798,./Plots/kplr009300038-2011073133259_llc.png,KIC 9300038,0,0.004079576243561984,#009999,#f8e621,#50c46a,#1f77b4
kplr007659219-2011073133259_llc.fits,-0.5040405149231587,1.1176056022397463,./Plots/kplr007659219-2011073133259_llc.png,KIC 7659219,0,0.0034789338537590054,#009999,#fbe723,#5ec962,#1f77b4
kplr007032136-2011073133259_llc.fits,-0.36283725746512907,1.3566885737927503,./Plots/kplr007032136-2011073133259_llc.png,KIC 7032136,0,0.0020203243645908354,#009999,#fde725,#93d741,#1f77b4
kplr005960680-2011073133259_llc.fits,-0.2995888219781955,1.5672808497080797,./Plots/kplr005960680-2011073133259_llc.png,KIC 5960680,0,0.0013362447363017937,#009999,#fde725,#c0df25,#1f77b4
kplr011028300-2011073133259_llc.fits,-0.5050065883083907,1.5029214598350524,./Plots/kplr011028300-2011073133259_llc.png,KIC 11028300,0,0.002194900789792944,#009999,#fbe723,#8bd646,#1f77b4
kplr010592061-2011073133259_llc.fits,-0.3143392138274189,1.223740490663174,./Plots/kplr010592061-2011073133259_llc.png,KIC 10592061,0,0.001429837060669278,#009999,#fde725,#bade28,#1f77b4
kplr007515468-2011073133259_llc.fits,0.42066274747146853,-5.834990479047251,./Plots/kplr007515468-2011073133259_llc.png,KIC 7515468,0,0.008904144981518872,#009999,#f1e51d,#22a884,#1f77b4
kplr011501958-2011073133259_llc.fits,-0.42376358715811757,0.9923222571676407,./Plots/kplr011501958-2011073133259_llc.png,KIC 11501958,0,0.0016272816725496023,#009999,#fde725,#aadc32,#1f77b4
kplr007901070-2011073133259_llc.fits,-0.5002900729449735,0.47069645615212635,./Plots/kplr007901070-2011073133259_llc.png,KIC 7901070,0,0.0020917778551695298,#009999,#fde725,#90d743,#1f77b4
kplr003863642-2011073133259_llc.fits,-0.27770340474192967,3.3358653871359376,./Plots/kplr003863642-2011073133259_llc.png,KIC 3863642,0,0.004133458347556516,#009999,#f8e621,#50c46a,#1f77b4
kplr011081599-2011073133259_llc.fits,-0.11058325236012809,0.9397061110094121,./Plots/kplr011081599-2011073133259_llc.png,KIC 11081599,0,0.0021279220527883214,#009999,#fde725,#8ed645,#1f77b4
kplr007989229-2011073133259_llc.fits,-0.04099269490721451,-3.4441892051853786,./Plots/kplr007989229-2011073133259_llc.png,KIC 7989229,0,0.0039052542609685674,#009999,#f8e621,#54c568,#1f77b4
kplr009469149-2011073133259_llc.fits,-0.5885168868146424,1.6767502375686782,./Plots/kplr009469149-2011073133259_llc.png,KIC 9469149,0,0.002234879954828161,#009999,#fbe723,#89d548,#1f77b4
kplr003941928-2011073133259_llc.fits,-0.22260018478841084,0.8329872392867721,./Plots/kplr003941928-2011073133259_llc.png,KIC 3941928,0,0.001896759133794505,#009999,#fde725,#9bd93c,#1f77b4
kplr009882446-2011073133259_llc.fits,0.45131449608404456,-3.6140496272799707,./Plots/kplr009882446-2011073133259_llc.png,KIC 9882446,0,0.0037162077953475916,#009999,#f8e621,#58c765,#1f77b4
